2024-10-10 13:53:14,314 - my_logger - DEBUG - Rank 11: R0 :t27, hTrue; R1 :t101, hTrue; R2 :t12, hTrue; R3 :t0, hTrue; R4 :t101, hTrue; R5 :t64, hTrue; R6 :t12, hTrue; R7 :t88, hTrue; R8 :t88, hTrue; R9 :t64, hTrue; R10 :t88, hTrue; R11 :t1, hTrue; R12 :t138, hTrue; R13 :t101, hTrue; R14 :t138, hTrue; R15 :t0, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:18,841 - my_logger - DEBUG - Rank 11: R0 :t88, hTrue; R1 :t138, hTrue; R2 :t64, hTrue; R3 :t27, hTrue; R4 :t175, hTrue; R5 :t138, hTrue; R6 :t64, hTrue; R7 :t175, hTrue; R8 :t175, hTrue; R9 :t175, hTrue; R10 :t175, hTrue; R11 :t50, hTrue; R12 :t236, hTrue; R13 :t175, hTrue; R14 :t236, hTrue; R15 :t51, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:21,416 - my_logger - DEBUG - Rank 11: R0 :t138, hTrue; R1 :t175, hTrue; R2 :t101, hTrue; R3 :t64, hTrue; R4 :t212, hTrue; R5 :t175, hTrue; R6 :t101, hTrue; R7 :t236, hTrue; R8 :t236, hTrue; R9 :t212, hTrue; R10 :t236, hTrue; R11 :t99, hTrue; R12 :t286, hTrue; R13 :t273, hTrue; R14 :t286, hTrue; R15 :t101, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:23,975 - my_logger - DEBUG - Rank 11: R0 :t175, hTrue; R1 :t212, hTrue; R2 :t125, hTrue; R3 :t125, hTrue; R4 :t286, hTrue; R5 :t249, hTrue; R6 :t175, hTrue; R7 :t286, hTrue; R8 :t286, hTrue; R9 :t249, hTrue; R10 :t286, hTrue; R11 :t148, hTrue; R12 :t323, hTrue; R13 :t310, hTrue; R14 :t323, hTrue; R15 :t162, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:26,530 - my_logger - DEBUG - Rank 11: R0 :t212, hTrue; R1 :t249, hTrue; R2 :t138, hTrue; R3 :t175, hTrue; R4 :t323, hTrue; R5 :t286, hTrue; R6 :t212, hTrue; R7 :t323, hTrue; R8 :t323, hTrue; R9 :t323, hTrue; R10 :t323, hTrue; R11 :t197, hTrue; R12 :t360, hTrue; R13 :t360, hTrue; R14 :t384, hTrue; R15 :t199, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:29,111 - my_logger - DEBUG - Rank 11: R0 :t249, hTrue; R1 :t286, hTrue; R2 :t175, hTrue; R3 :t212, hTrue; R4 :t397, hTrue; R5 :t323, hTrue; R6 :t249, hTrue; R7 :t397, hTrue; R8 :t384, hTrue; R9 :t360, hTrue; R10 :t384, hTrue; R11 :t246, hTrue; R12 :t421, hTrue; R13 :t397, hTrue; R14 :t434, hTrue; R15 :t249, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:31,677 - my_logger - DEBUG - Rank 11: R0 :t286, hTrue; R1 :t310, hTrue; R2 :t212, hTrue; R3 :t249, hTrue; R4 :t434, hTrue; R5 :t384, hTrue; R6 :t286, hTrue; R7 :t434, hTrue; R8 :t434, hTrue; R9 :t397, hTrue; R10 :t434, hTrue; R11 :t295, hTrue; R12 :t471, hTrue; R13 :t458, hTrue; R14 :t471, hTrue; R15 :t310, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:33,634 - my_logger - DEBUG - Rank 11: R0 :t286, hTrue; R1 :t323, hTrue; R2 :t212, hFalse; R3 :t249, hTrue; R4 :t471, hTrue; R5 :t397, hTrue; R6 :t323, hTrue; R7 :t471, hTrue; R8 :t471, hTrue; R9 :t434, hTrue; R10 :t458, hTrue; R11 :t343, hTrue; R12 :t495, hTrue; R13 :t471, hTrue; R14 :t508, hTrue; R15 :t323, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , get new assignment1: {'model.conv1': {'A': 12, 'G': 12}, 'model.layer1.0.conv1': {'A': 13, 'G': 13}, 'model.layer1.0.conv2': {'A': 14, 'G': 14}, 'model.layer1.1.conv1': {'A': 15, 'G': 15}, 'model.layer1.1.conv2': {'A': 13, 'G': 13}, 'model.layer2.0.conv1': {'A': 12, 'G': 12}, 'model.layer2.0.conv2': {'A': 9, 'G': 9}, 'model.layer2.0.downsample.0': {'A': 12, 'G': 12}, 'model.layer2.1.conv1': {'A': 10, 'G': 10}, 'model.layer2.1.conv2': {'A': 11, 'G': 11}, 'model.layer3.0.conv1': {'A': 8, 'G': 8}, 'model.layer3.0.conv2': {'A': 5, 'G': 5}, 'model.layer3.0.downsample.0': {'A': 12, 'G': 12}, 'model.layer3.1.conv1': {'A': 6, 'G': 6}, 'model.layer3.1.conv2': {'A': 7, 'G': 7}, 'model.layer4.0.conv1': {'A': 4, 'G': 4}, 'model.layer4.0.conv2': {'A': 0, 'G': 0}, 'model.layer4.0.downsample.0': {'A': 14, 'G': 14}, 'model.layer4.1.conv1': {'A': 1, 'G': 1}, 'model.layer4.1.conv2': {'A': 3, 'G': 3}, 'model.fc': {'A': 15, 'G': 15}} from leader 0 update health_nodes [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15] 
2024-10-10 13:53:34,244 - my_logger - DEBUG - Rank 11: R0 :t286, hTrue; R1 :t323, hTrue; R2 :t236, hFalse; R3 :t286, hTrue; R4 :t471, hTrue; R5 :t434, hTrue; R6 :t323, hTrue; R7 :t471, hTrue; R8 :t471, hTrue; R9 :t434, hTrue; R10 :t471, hTrue; R11 :t344, hTrue; R12 :t495, hTrue; R13 :t495, hTrue; R14 :t532, hTrue; R15 :t323, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:34,450 - my_logger - DEBUG - Rank 11: R0 :t286, hTrue; R1 :t323, hTrue; R2 :t236, hFalse; R3 :t286, hTrue; R4 :t471, hTrue; R5 :t434, hTrue; R6 :t323, hTrue; R7 :t471, hTrue; R8 :t471, hTrue; R9 :t458, hTrue; R10 :t471, hTrue; R11 :t344, hTrue; R12 :t495, hTrue; R13 :t508, hTrue; R14 :t532, hTrue; R15 :t323, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , update new assignment 1: {'model.conv1': {'A': 12, 'G': 12}, 'model.layer1.0.conv1': {'A': 13, 'G': 13}, 'model.layer1.0.conv2': {'A': 14, 'G': 14}, 'model.layer1.1.conv1': {'A': 15, 'G': 15}, 'model.layer1.1.conv2': {'A': 13, 'G': 13}, 'model.layer2.0.conv1': {'A': 12, 'G': 12}, 'model.layer2.0.conv2': {'A': 9, 'G': 9}, 'model.layer2.0.downsample.0': {'A': 12, 'G': 12}, 'model.layer2.1.conv1': {'A': 10, 'G': 10}, 'model.layer2.1.conv2': {'A': 11, 'G': 11}, 'model.layer3.0.conv1': {'A': 8, 'G': 8}, 'model.layer3.0.conv2': {'A': 5, 'G': 5}, 'model.layer3.0.downsample.0': {'A': 12, 'G': 12}, 'model.layer3.1.conv1': {'A': 6, 'G': 6}, 'model.layer3.1.conv2': {'A': 7, 'G': 7}, 'model.layer4.0.conv1': {'A': 4, 'G': 4}, 'model.layer4.0.conv2': {'A': 0, 'G': 0}, 'model.layer4.0.downsample.0': {'A': 14, 'G': 14}, 'model.layer4.1.conv1': {'A': 1, 'G': 1}, 'model.layer4.1.conv2': {'A': 3, 'G': 3}, 'model.fc': {'A': 15, 'G': 15}}
2024-10-10 13:53:37,076 - my_logger - DEBUG - Rank 11: R0 :t323, hTrue; R1 :t347, hTrue; R2 :t273, hFalse; R3 :t286, hTrue; R4 :t545, hTrue; R5 :t471, hTrue; R6 :t397, hTrue; R7 :t545, hTrue; R8 :t532, hTrue; R9 :t508, hTrue; R10 :t532, hTrue; R11 :t393, hTrue; R12 :t569, hTrue; R13 :t569, hTrue; R14 :t569, hTrue; R15 :t360, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
