2024-10-10 13:53:09,221 - my_logger - DEBUG - Rank 14: R0 :t0, hTrue; R1 :t0, hTrue; R2 :t0, hTrue; R3 :t0, hTrue; R4 :t0, hTrue; R5 :t0, hTrue; R6 :t0, hTrue; R7 :t0, hTrue; R8 :t0, hTrue; R9 :t0, hTrue; R10 :t0, hTrue; R11 :t0, hTrue; R12 :t0, hTrue; R13 :t0, hTrue; R14 :t1, hTrue; R15 :t0, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:11,339 - my_logger - DEBUG - Rank 14: R0 :t12, hTrue; R1 :t27, hTrue; R2 :t0, hTrue; R3 :t0, hTrue; R4 :t27, hTrue; R5 :t0, hTrue; R6 :t0, hTrue; R7 :t27, hTrue; R8 :t27, hTrue; R9 :t0, hTrue; R10 :t27, hTrue; R11 :t0, hTrue; R12 :t27, hTrue; R13 :t27, hTrue; R14 :t50, hTrue; R15 :t0, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:13,454 - my_logger - DEBUG - Rank 14: R0 :t27, hTrue; R1 :t64, hTrue; R2 :t0, hTrue; R3 :t0, hTrue; R4 :t88, hTrue; R5 :t27, hTrue; R6 :t0, hTrue; R7 :t88, hTrue; R8 :t88, hTrue; R9 :t27, hTrue; R10 :t64, hTrue; R11 :t0, hTrue; R12 :t88, hTrue; R13 :t88, hTrue; R14 :t99, hTrue; R15 :t0, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:15,628 - my_logger - DEBUG - Rank 14: R0 :t51, hTrue; R1 :t101, hTrue; R2 :t20, hTrue; R3 :t12, hTrue; R4 :t138, hTrue; R5 :t64, hTrue; R6 :t12, hTrue; R7 :t101, hTrue; R8 :t101, hTrue; R9 :t88, hTrue; R10 :t101, hTrue; R11 :t20, hTrue; R12 :t138, hTrue; R13 :t101, hTrue; R14 :t148, hTrue; R15 :t12, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:17,836 - my_logger - DEBUG - Rank 14: R0 :t64, hTrue; R1 :t101, hTrue; R2 :t27, hTrue; R3 :t20, hTrue; R4 :t138, hTrue; R5 :t101, hTrue; R6 :t27, hTrue; R7 :t138, hTrue; R8 :t175, hTrue; R9 :t138, hTrue; R10 :t138, hTrue; R11 :t27, hTrue; R12 :t175, hTrue; R13 :t162, hTrue; R14 :t197, hTrue; R15 :t27, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:20,266 - my_logger - DEBUG - Rank 14: R0 :t125, hTrue; R1 :t162, hTrue; R2 :t64, hTrue; R3 :t51, hTrue; R4 :t212, hTrue; R5 :t162, hTrue; R6 :t101, hTrue; R7 :t236, hTrue; R8 :t212, hTrue; R9 :t175, hTrue; R10 :t236, hTrue; R11 :t88, hTrue; R12 :t236, hTrue; R13 :t236, hTrue; R14 :t246, hTrue; R15 :t88, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:22,792 - my_logger - DEBUG - Rank 14: R0 :t162, hTrue; R1 :t199, hTrue; R2 :t101, hTrue; R3 :t101, hTrue; R4 :t249, hTrue; R5 :t212, hTrue; R6 :t138, hTrue; R7 :t286, hTrue; R8 :t286, hTrue; R9 :t236, hTrue; R10 :t286, hTrue; R11 :t138, hTrue; R12 :t286, hTrue; R13 :t286, hTrue; R14 :t295, hTrue; R15 :t138, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:25,317 - my_logger - DEBUG - Rank 14: R0 :t199, hTrue; R1 :t236, hTrue; R2 :t138, hTrue; R3 :t138, hTrue; R4 :t323, hTrue; R5 :t286, hTrue; R6 :t175, hTrue; R7 :t323, hTrue; R8 :t323, hTrue; R9 :t286, hTrue; R10 :t323, hTrue; R11 :t175, hTrue; R12 :t323, hTrue; R13 :t323, hTrue; R14 :t344, hTrue; R15 :t175, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:27,876 - my_logger - DEBUG - Rank 14: R0 :t236, hTrue; R1 :t249, hTrue; R2 :t162, hTrue; R3 :t199, hTrue; R4 :t360, hTrue; R5 :t323, hTrue; R6 :t249, hTrue; R7 :t360, hTrue; R8 :t384, hTrue; R9 :t323, hTrue; R10 :t360, hTrue; R11 :t236, hTrue; R12 :t384, hTrue; R13 :t384, hTrue; R14 :t393, hTrue; R15 :t236, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:30,436 - my_logger - DEBUG - Rank 14: R0 :t249, hTrue; R1 :t286, hTrue; R2 :t175, hTrue; R3 :t236, hTrue; R4 :t421, hTrue; R5 :t360, hTrue; R6 :t273, hTrue; R7 :t434, hTrue; R8 :t397, hTrue; R9 :t384, hTrue; R10 :t397, hTrue; R11 :t286, hTrue; R12 :t434, hTrue; R13 :t434, hTrue; R14 :t442, hTrue; R15 :t286, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-10 13:53:32,973 - my_logger - DEBUG - Rank 14: R0 :t286, hTrue; R1 :t323, hTrue; R2 :t212, hTrue; R3 :t249, hTrue; R4 :t471, hTrue; R5 :t397, hTrue; R6 :t323, hTrue; R7 :t471, hTrue; R8 :t471, hTrue; R9 :t434, hTrue; R10 :t434, hTrue; R11 :t323, hTrue; R12 :t471, hTrue; R13 :t471, hTrue; R14 :t491, hTrue; R15 :t323, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
